PeriodEnd,PeriodStart,Period,AirTemp,Azimuth,CloudOpacity,DewpointTemp,Dhi,Dni,Ebh,Ghi,GtiFixedTilt,GtiTracking,PrecipitableWater,RelativeHumidity,SnowWater,SurfacePressure,WindDirection10m,WindSpeed10m,Zenith,AlbedoDaily
2020-01-06T11:00:00Z,2020-01-06T10:00:00Z,PT60M,6.0,-152,46.9,-3.3,175,0,0,175,161,175,5.5,51.2,0.0,925.8,232,0.5,71,0.17
2020-01-06T12:00:00Z,2020-01-06T11:00:00Z,PT60M,7.3,-166,56.2,-2.9,178,0,0,178,163,178,5.5,48.6,0.0,926.0,215,1.0,67,0.17
2020-01-06T13:00:00Z,2020-01-06T12:00:00Z,PT60M,8.1,179,50.0,-2.3,217,0,0,217,199,217,5.4,47.8,0.0,925.5,203,1.5,65,0.17
2020-01-06T14:00:00Z,2020-01-06T13:00:00Z,PT60M,8.5,164,49.0,-1.8,205,0,0,205,188,205,5.2,48.3,0.0,925.0,199,1.5,67,0.17
2020-01-06T15:00:00Z,2020-01-06T14:00:00Z,PT60M,8.4,150,41.7,-1.1,166,66,18,184,201,187,5.1,51.3,0.0,924.5,202,1.0,71,0.17
2020-01-06T16:00:00Z,2020-01-06T15:00:00Z,PT60M,7.3,137,13.5,-0.3,82,395,87,169,355,143,5.1,58.2,0.0,924.6,205,0.6,78,0.17
2020-01-06T17:00:00Z,2020-01-06T16:00:00Z,PT60M,5.0,126,15.6,-0.8,22,248,29,51,152,17,5.2,66.1,0.0,925.0,208,0.9,86,0.17
2020-01-06T18:00:00Z,2020-01-06T17:00:00Z,PT60M,3.1,116,27.6,-1.6,0,0,0,0,0,0,5.4,71.0,0.0,925.8,223,1.0,95,0.17
2020-01-06T19:00:00Z,2020-01-06T18:00:00Z,PT60M,2.5,107,0.1,-1.9,0,0,0,0,0,0,5.7,72.9,0.0,926.5,272,0.5,106,0.17
2020-01-06T20:00:00Z,2020-01-06T19:00:00Z,PT60M,2.2,97,0.0,-2.2,0,0,0,0,0,0,5.8,72.7,0.0,926.7,345,0.7,116,0.17
2020-01-06T21:00:00Z,2020-01-06T20:00:00Z,PT60M,2.1,87,0.0,-2.4,0,0,0,0,0,0,5.8,72.4,0.0,926.8,24,0.9,127,0.17
2020-01-06T22:00:00Z,2020-01-06T21:00:00Z,PT60M,2.1,75,0.0,-2.6,0,0,0,0,0,0,5.7,71.0,0.0,927.2,40,1.2,138,0.17
2020-01-06T23:00:00Z,2020-01-06T22:00:00Z,PT60M,2.2,59,0.0,-2.9,0,0,0,0,0,0,5.6,68.8,0.0,927.8,51,1.5,148,0.17
2020-01-07T00:00:00Z,2020-01-06T23:00:00Z,PT60M,2.1,34,0.0,-3.0,0,0,0,0,0,0,5.7,69.1,0.0,928.4,47,1.5,157,0.17
2020-01-07T01:00:00Z,2020-01-07T00:00:00Z,PT60M,2.0,-2,0.0,-3.1,0,0,0,0,0,0,5.8,69.2,0.0,928.5,21,1.4,160,0.17
2020-01-07T02:00:00Z,2020-01-07T01:00:00Z,PT60M,2.0,-37,0.0,-3.5,0,0,0,0,0,0,5.8,67.1,0.0,928.0,15,1.3,156,0.18
2020-01-07T03:00:00Z,2020-01-07T02:00:00Z,PT60M,1.8,-61,2.8,-3.8,0,0,0,0,0,0,5.9,66.6,0.0,927.6,21,1.0,148,0.18
2020-01-07T04:00:00Z,2020-01-07T03:00:00Z,PT60M,1.8,-77,31.8,-4.0,0,0,0,0,0,0,6.2,65.7,0.0,927.8,11,1.1,137,0.18
2020-01-07T05:00:00Z,2020-01-07T04:00:00Z,PT60M,1.9,-88,28.3,-4.1,0,0,0,0,0,0,6.6,64.5,0.0,928.2,2,1.2,126,0.18
2020-01-07T06:00:00Z,2020-01-07T05:00:00Z,PT60M,1.9,-98,0.1,-4.5,0,0,0,0,0,0,6.7,62.8,0.0,928.3,11,1.2,115,0.18
2020-01-07T07:00:00Z,2020-01-07T06:00:00Z,PT60M,1.8,-107,0.4,-4.8,0,0,0,0,0,0,6.6,61.2,0.0,928.2,16,1.2,105,0.18
2020-01-07T08:00:00Z,2020-01-07T07:00:00Z,PT60M,1.6,-117,1.8,-4.8,0,3,0,1,2,0,6.8,62.2,0.0,928.1,4,0.9,94,0.18
2020-01-07T09:00:00Z,2020-01-07T08:00:00Z,PT60M,2.5,-127,8.6,-4.1,33,213,25,58,149,27,7.0,62.1,0.0,928.0,350,0.7,85,0.18
2020-01-07T10:00:00Z,2020-01-07T09:00:00Z,PT60M,4.8,-139,7.9,-3.2,71,520,118,189,436,164,7.2,56.1,0.0,928.1,324,0.4,77,0.18
2020-01-07T11:00:00Z,2020-01-07T10:00:00Z,PT60M,7.0,-151,4.7,-2.8,77,699,235,312,659,441,7.3,49.9,0.0,928.6,240,0.5,71,0.18
2020-01-07T12:00:00Z,2020-01-07T11:00:00Z,PT60M,8.3,-166,0.0,-2.0,53,882,351,403,840,467,7.6,48.3,0.0,929.0,231,0.7,67,0.18
2020-01-07T13:00:00Z,2020-01-07T12:00:00Z,PT60M,9.3,179,0.0,-1.2,54,893,374,428,877,434,7.8,48.0,0.0,928.4,211,1.1,65,0.18
2020-01-07T14:00:00Z,2020-01-07T13:00:00Z,PT60M,9.9,164,0.0,-0.6,53,878,345,398,832,472,7.8,48.3,0.0,927.5,197,1.3,67,0.18
2020-01-07T15:00:00Z,2020-01-07T14:00:00Z,PT60M,9.9,150,0.0,0.1,48,826,268,316,705,458,7.9,50.5,0.0,927.0,186,1.4,71,0.18
2020-01-07T16:00:00Z,2020-01-07T15:00:00Z,PT60M,8.9,137,0.0,0.9,39,707,154,192,501,143,8.1,57.2,0.0,927.1,191,1.4,78,0.18
2020-01-07T17:00:00Z,2020-01-07T16:00:00Z,PT60M,6.2,126,3.7,0.5,19,315,35,54,181,13,8.6,66.9,0.0,927.5,211,1.1,86,0.18
2020-01-07T18:00:00Z,2020-01-07T17:00:00Z,PT60M,4.2,116,0.0,-0.4,0,0,0,0,0,0,9.9,71.9,0.0,927.9,251,0.6,95,0.18
2020-01-07T19:00:00Z,2020-01-07T18:00:00Z,PT60M,3.8,107,0.0,-0.8,0,0,0,0,0,0,11.3,71.6,0.0,927.9,301,0.6,106,0.18
2020-01-07T20:00:00Z,2020-01-07T19:00:00Z,PT60M,3.7,97,0.0,-1.2,0,0,0,0,0,0,12.0,70.4,0.0,927.7,302,0.7,116,0.18
2020-01-07T21:00:00Z,2020-01-07T20:00:00Z,PT60M,3.6,87,0.0,-1.7,0,0,0,0,0,0,12.5,68.6,0.0,927.7,321,0.7,127,0.18
2020-01-07T22:00:00Z,2020-01-07T21:00:00Z,PT60M,3.5,75,0.0,-2.2,0,0,0,0,0,0,12.8,66.4,0.0,927.9,345,0.8,138,0.18
2020-01-07T23:00:00Z,2020-01-07T22:00:00Z,PT60M,3.3,59,0.0,-2.7,0,0,0,0,0,0,13.0,64.4,0.0,928.1,356,0.9,148,0.18
2020-01-08T00:00:00Z,2020-01-07T23:00:00Z,PT60M,3.4,35,0.0,-3.4,0,0,0,0,0,0,13.8,61.3,0.0,928.1,360,0.9,156,0.18
2020-01-08T01:00:00Z,2020-01-08T00:00:00Z,PT60M,3.4,-1,0.0,-4.0,0,0,0,0,0,0,14.7,58.3,0.0,927.8,19,0.7,160,0.18
2020-01-08T02:00:00Z,2020-01-08T01:00:00Z,PT60M,3.5,-37,0.5,-4.5,0,0,0,0,0,0,15.3,55.7,0.0,927.3,28,0.8,156,0.18
2020-01-08T03:00:00Z,2020-01-08T02:00:00Z,PT60M,3.6,-61,0.0,-5.3,0,0,0,0,0,0,15.8,52.3,0.0,927.0,22,1.0,148,0.18
2020-01-08T04:00:00Z,2020-01-08T03:00:00Z,PT60M,3.7,-76,0.0,-6.0,0,0,0,0,0,0,16.2,49.0,0.0,926.7,15,1.0,137,0.18
2020-01-08T05:00:00Z,2020-01-08T04:00:00Z,PT60M,3.8,-88,0.0,-6.6,0,0,0,0,0,0,16.4,46.7,0.0,926.7,4,1.1,126,0.18
2020-01-08T06:00:00Z,2020-01-08T05:00:00Z,PT60M,3.8,-98,0.0,-7.5,0,0,0,0,0,0,16.6,43.3,0.0,926.9,354,0.9,115,0.18
2020-01-08T07:00:00Z,2020-01-08T06:00:00Z,PT60M,3.8,-107,0.0,-8.1,0,0,0,0,0,0,16.7,41.7,0.0,927.1,349,0.8,105,0.18
2020-01-08T08:00:00Z,2020-01-08T07:00:00Z,PT60M,3.7,-117,7.5,-7.6,0,3,0,1,2,0,16.9,43.2,0.0,927.0,358,0.6,94,0.18
2020-01-08T09:00:00Z,2020-01-08T08:00:00Z,PT60M,4.5,-127,0.0,-5.9,20,360,42,63,208,14,16.8,46.8,0.0,927.0,40,0.4,85,0.18
2020-01-08T10:00:00Z,2020-01-08T09:00:00Z,PT60M,6.7,-138,0.0,-4.3,41,682,156,197,497,169,16.9,45.5,0.0,927.1,74,0.4,77,0.18
2020-01-08T11:00:00Z,2020-01-08T10:00:00Z,PT60M,8.4,-151,0.0,-4.2,51,789,263,314,688,456,16.9,40.8,0.0,927.3,79,0.4,71,0.18
2020-01-08T12:00:00Z,2020-01-08T11:00:00Z,PT60M,9.5,-165,0.0,-3.4,56,838,334,390,806,451,16.5,39.9,0.0,927.3,154,0.4,66,0.18
2020-01-08T13:00:00Z,2020-01-08T12:00:00Z,PT60M,10.5,179,0.0,-2.4,58,853,358,416,846,422,16.1,40.3,0.0,926.8,188,0.9,65,0.18
2020-01-08T14:00:00Z,2020-01-08T13:00:00Z,PT60M,10.9,164,0.0,-2.1,56,837,331,388,802,457,16.0,40.5,0.0,925.8,198,1.0,67,0.18
2020-01-08T15:00:00Z,2020-01-08T14:00:00Z,PT60M,11.0,150,0.0,-1.7,51,785,257,308,679,448,16.0,41.1,0.0,925.0,202,0.8,71,0.18
2020-01-08T16:00:00Z,2020-01-08T15:00:00Z,PT60M,10.3,137,0.0,-0.3,41,667,147,188,480,148,16.1,47.8,0.0,924.7,192,0.8,77,0.18
2020-01-08T17:00:00Z,2020-01-08T16:00:00Z,PT60M,7.9,126,0.0,-0.7,19,310,35,54,179,13,16.3,54.7,0.0,924.9,199,0.8,86,0.18
2020-01-08T18:00:00Z,2020-01-08T17:00:00Z,PT60M,6.0,116,0.0,-2.7,0,0,0,0,0,0,16.5,53.8,0.0,925.4,235,0.7,95,0.18
2020-01-08T19:00:00Z,2020-01-08T18:00:00Z,PT60M,5.4,107,0.0,-3.2,0,0,0,0,0,0,16.6,53.7,0.0,925.6,270,0.7,105,0.18
2020-01-08T20:00:00Z,2020-01-08T19:00:00Z,PT60M,5.1,97,0.0,-3.0,0,0,0,0,0,0,16.8,56.0,0.0,925.3,297,0.6,116,0.18
2020-01-08T21:00:00Z,2020-01-08T20:00:00Z,PT60M,4.8,87,0.0,-2.6,0,0,0,0,0,0,17.1,58.5,0.0,925.0,313,0.5,127,0.18
2020-01-08T22:00:00Z,2020-01-08T21:00:00Z,PT60M,4.5,75,0.0,-2.4,0,0,0,0,0,0,17.3,60.8,0.0,924.7,289,0.2,138,0.18
2020-01-08T23:00:00Z,2020-01-08T22:00:00Z,PT60M,4.3,59,0.0,-2.2,0,0,0,0,0,0,17.4,62.7,0.0,924.6,240,0.4,148,0.18
2020-01-09T00:00:00Z,2020-01-08T23:00:00Z,PT60M,4.1,35,0.0,-1.6,0,0,0,0,0,0,18.0,66.4,0.0,924.7,264,0.6,156,0.18
2020-01-09T01:00:00Z,2020-01-09T00:00:00Z,PT60M,3.9,-1,0.0,-0.5,0,0,0,0,0,0,18.3,72.7,0.0,924.3,288,0.7,159,0.17
2020-01-09T02:00:00Z,2020-01-09T01:00:00Z,PT60M,3.6,-37,0.0,0.3,0,0,0,0,0,0,18.2,78.8,0.0,923.6,320,0.8,156,0.16
2020-01-09T03:00:00Z,2020-01-09T02:00:00Z,PT60M,3.4,-61,0.0,0.9,0,0,0,0,0,0,18.3,83.4,0.0,923.1,342,0.8,147,0.16
2020-01-09T04:00:00Z,2020-01-09T03:00:00Z,PT60M,3.6,-76,0.0,1.3,0,0,0,0,0,0,18.3,85.3,0.0,922.9,24,0.3,137,0.16
2020-01-09T05:00:00Z,2020-01-09T04:00:00Z,PT60M,4.2,-88,0.0,1.8,0,0,0,0,0,0,17.7,84.2,0.0,922.9,157,0.4,126,0.16
2020-01-09T06:00:00Z,2020-01-09T05:00:00Z,PT60M,4.1,-98,0.0,1.3,0,0,0,0,0,0,15.0,82.2,0.0,922.8,187,0.9,115,0.16
2020-01-09T07:00:00Z,2020-01-09T06:00:00Z,PT60M,3.3,-107,0.0,0.5,0,0,0,0,0,0,12.1,82.3,0.0,922.5,203,1.1,105,0.16
2020-01-09T08:00:00Z,2020-01-09T07:00:00Z,PT60M,3.0,-117,0.0,0.4,0,2,0,1,1,0,11.2,82.7,0.0,922.0,194,1.2,94,0.16
2020-01-09T09:00:00Z,2020-01-09T08:00:00Z,PT60M,3.7,-127,12.2,0.9,37,121,15,53,101,34,11.5,81.9,0.0,921.8,196,1.2,85,0.16
2020-01-09T10:00:00Z,2020-01-09T09:00:00Z,PT60M,5.3,-138,20.8,2.1,84,315,72,155,301,142,12.0,80.1,0.0,922.1,201,1.4,77,0.16
2020-01-09T11:00:00Z,2020-01-09T10:00:00Z,PT60M,7.0,-151,0.0,3.5,59,769,258,316,684,461,12.0,78.3,0.0,922.2,185,1.9,70,0.16
2020-01-09T12:00:00Z,2020-01-09T11:00:00Z,PT60M,8.3,-165,13.3,4.7,152,479,188,341,587,389,11.2,78.1,0.0,921.7,182,3.2,66,0.16
2020-01-09T13:00:00Z,2020-01-09T12:00:00Z,PT60M,9.5,180,20.8,5.6,215,277,117,332,491,334,10.7,76.7,0.0,920.5,191,4.0,65,0.16
2020-01-09T14:00:00Z,2020-01-09T13:00:00Z,PT60M,10.9,164,35.9,6.3,236,35,15,250,255,252,10.9,73.3,0.0,919.2,212,3.8,67,0.16
2020-01-09T15:00:00Z,2020-01-09T14:00:00Z,PT60M,11.1,150,39.6,6.6,168,53,15,183,200,191,11.5,73.8,0.0,918.8,243,2.3,71,0.16
2020-01-09T16:00:00Z,2020-01-09T15:00:00Z,PT60M,9.8,138,28.6,6.1,109,122,25,134,186,126,11.4,77.5,0.0,919.6,301,4.2,77,0.16
2020-01-09T17:00:00Z,2020-01-09T16:00:00Z,PT60M,8.1,126,29.7,4.0,30,131,18,47,102,26,9.3,75.4,0.0,920.7,292,7.5,85,0.16
2020-01-09T18:00:00Z,2020-01-09T17:00:00Z,PT60M,6.3,116,42.0,2.2,0,0,0,0,0,0,7.0,75.0,0.0,921.1,277,7.4,95,0.16
2020-01-09T19:00:00Z,2020-01-09T18:00:00Z,PT60M,4.8,106,0.2,1.4,0,0,0,0,0,0,6.1,79.0,0.0,921.5,275,6.3,105,0.16
2020-01-09T20:00:00Z,2020-01-09T19:00:00Z,PT60M,3.8,97,0.0,1.1,0,0,0,0,0,0,5.8,82.4,0.0,921.8,284,5.7,116,0.16
2020-01-09T21:00:00Z,2020-01-09T20:00:00Z,PT60M,3.2,87,0.0,0.9,0,0,0,0,0,0,5.2,84.8,0.0,921.9,289,5.3,127,0.16
2020-01-09T22:00:00Z,2020-01-09T21:00:00Z,PT60M,2.6,75,0.0,0.3,0,0,0,0,0,0,5.0,84.7,0.0,922.1,294,5.0,138,0.16
2020-01-09T23:00:00Z,2020-01-09T22:00:00Z,PT60M,2.0,59,0.0,-0.3,0,0,0,0,0,0,5.0,84.4,0.0,922.8,300,4.8,148,0.16
2020-01-10T00:00:00Z,2020-01-09T23:00:00Z,PT60M,1.6,35,0.0,-0.8,0,0,0,0,0,0,5.5,83.9,0.0,923.5,297,4.5,156,0.16
2020-01-10T01:00:00Z,2020-01-10T00:00:00Z,PT60M,1.3,-1,0.0,-1.1,0,0,0,0,0,0,6.1,84.2,0.0,923.9,291,3.9,159,0.16
2020-01-10T02:00:00Z,2020-01-10T01:00:00Z,PT60M,1.1,-36,0.0,-0.9,0,0,0,0,0,0,6.3,86.7,0.0,923.5,288,3.5,156,0.18
2020-01-10T03:00:00Z,2020-01-10T02:00:00Z,PT60M,0.8,-60,0.0,-0.7,0,0,0,0,0,0,6.5,89.3,0.0,923.2,293,2.9,147,0.18
2020-01-10T04:00:00Z,2020-01-10T03:00:00Z,PT60M,0.7,-76,0.0,-0.8,0,0,0,0,0,0,6.6,90.1,0.0,923.6,310,2.7,137,0.18
2020-01-10T05:00:00Z,2020-01-10T04:00:00Z,PT60M,0.6,-88,0.0,-0.9,0,0,0,0,0,0,6.8,89.9,0.0,923.9,320,2.8,126,0.18
2020-01-10T06:00:00Z,2020-01-10T05:00:00Z,PT60M,0.5,-98,0.0,-1.0,0,0,0,0,0,0,6.8,89.4,0.0,924.5,328,2.3,115,0.18
2020-01-10T07:00:00Z,2020-01-10T06:00:00Z,PT60M,0.5,-107,0.0,-1.2,0,0,0,0,0,0,6.9,88.3,0.0,925.4,330,1.9,105,0.18
2020-01-10T08:00:00Z,2020-01-10T07:00:00Z,PT60M,0.6,-116,0.0,-1.2,0,2,0,1,1,0,7.0,87.2,0.0,925.8,322,1.9,94,0.18
2020-01-10T09:00:00Z,2020-01-10T08:00:00Z,PT60M,1.7,-127,6.2,-0.9,32,233,28,60,158,25,7.2,83.4,0.0,925.9,310,2.0,85,0.18
2020-01-10T10:00:00Z,2020-01-10T09:00:00Z,PT60M,3.4,-138,0.0,-0.5,42,714,165,207,519,187,7.4,75.9,0.0,926.3,315,2.2,77,0.18
2020-01-10T11:00:00Z,2020-01-10T10:00:00Z,PT60M,4.7,-151,4.1,-0.6,76,708,239,316,659,456,7.5,68.3,0.0,927.0,339,2.4,70,0.18
2020-01-10T12:00:00Z,2020-01-10T11:00:00Z,PT60M,5.7,-165,1.3,-1.0,68,829,335,403,819,464,7.5,62.1,0.0,927.2,0,2.8,66,0.18
2020-01-10T13:00:00Z,2020-01-10T12:00:00Z,PT60M,6.2,180,12.1,-1.1,148,553,235,383,678,386,7.4,59.7,0.0,926.9,11,2.8,65,0.18
2020-01-10T14:00:00Z,2020-01-10T13:00:00Z,PT60M,6.6,164,18.7,-1.1,175,389,154,329,529,369,7.6,58.0,0.0,926.8,19,2.6,66,0.18
2020-01-10T15:00:00Z,2020-01-10T14:00:00Z,PT60M,6.9,150,15.4,-1.2,141,409,133,273,487,358,7.8,56.3,0.0,926.6,28,2.6,71,0.18
2020-01-10T16:00:00Z,2020-01-10T15:00:00Z,PT60M,6.6,138,0.0,-0.8,40,717,162,202,513,175,7.9,59.4,0.0,926.5,38,2.3,77,0.18
2020-01-10T17:00:00Z,2020-01-10T16:00:00Z,PT60M,5.0,126,0.0,-0.8,20,361,42,62,205,13,7.8,65.9,0.0,926.8,39,2.1,85,0.18
2020-01-10T18:00:00Z,2020-01-10T17:00:00Z,PT60M,3.2,116,0.0,-1.3,0,0,0,0,0,0,7.6,72.5,0.0,927.4,31,2.5,95,0.18
2020-01-10T19:00:00Z,2020-01-10T18:00:00Z,PT60M,2.2,106,0.0,-1.5,0,0,0,0,0,0,7.4,76.6,0.0,928.0,26,2.8,105,0.18
2020-01-10T20:00:00Z,2020-01-10T19:00:00Z,PT60M,1.7,97,0.0,-1.7,0,0,0,0,0,0,7.1,78.2,0.0,928.2,21,2.8,116,0.18
2020-01-10T21:00:00Z,2020-01-10T20:00:00Z,PT60M,1.4,87,0.0,-1.9,0,0,0,0,0,0,6.7,78.6,0.0,928.4,17,2.9,127,0.18
2020-01-10T22:00:00Z,2020-01-10T21:00:00Z,PT60M,1.1,75,0.0,-2.0,0,0,0,0,0,0,6.3,79.4,0.0,928.3,14,2.8,138,0.18
2020-01-10T23:00:00Z,2020-01-10T22:00:00Z,PT60M,0.8,59,0.0,-2.1,0,0,0,0,0,0,6.3,80.7,0.0,928.6,11,2.7,148,0.18
2020-01-11T00:00:00Z,2020-01-10T23:00:00Z,PT60M,0.5,35,0.0,-2.3,0,0,0,0,0,0,6.2,81.7,0.0,928.8,9,2.4,156,0.18
2020-01-11T01:00:00Z,2020-01-11T00:00:00Z,PT60M,0.3,-1,0.0,-2.5,0,0,0,0,0,0,6.0,81.6,0.0,928.6,14,2.1,159,0.18
2020-01-11T02:00:00Z,2020-01-11T01:00:00Z,PT60M,0.0,-36,0.0,-2.8,0,0,0,0,0,0,6.0,81.3,0.0,928.4,25,1.8,156,0.18
2020-01-11T03:00:00Z,2020-01-11T02:00:00Z,PT60M,-0.3,-60,0.0,-3.0,0,0,0,0,0,0,6.1,82.1,0.0,928.1,23,1.1,147,0.18
2020-01-11T04:00:00Z,2020-01-11T03:00:00Z,PT60M,-0.5,-76,0.0,-3.2,0,0,0,0,0,0,6.0,82.3,0.0,927.6,351,0.8,137,0.18
2020-01-11T05:00:00Z,2020-01-11T04:00:00Z,PT60M,-0.6,-87,0.0,-3.3,0,0,0,0,0,0,5.9,82.1,0.0,927.5,334,0.7,126,0.18
2020-01-11T06:00:00Z,2020-01-11T05:00:00Z,PT60M,-0.8,-97,0.0,-3.4,0,0,0,0,0,0,5.7,82.5,0.0,927.9,337,0.4,115,0.18
2020-01-11T07:00:00Z,2020-01-11T06:00:00Z,PT60M,-0.9,-107,0.0,-3.4,0,0,0,0,0,0,5.5,83.1,0.0,928.0,339,0.2,105,0.18
2020-01-11T08:00:00Z,2020-01-11T07:00:00Z,PT60M,-1.0,-116,0.0,-3.5,0,4,0,1,2,0,5.4,83.3,0.0,927.8,325,0.5,94,0.18
2020-01-11T09:00:00Z,2020-01-11T08:00:00Z,PT60M,0.1,-127,0.0,-3.1,22,392,47,69,227,14,5.3,78.8,0.0,927.6,320,0.8,85,0.18
2020-01-11T10:00:00Z,2020-01-11T09:00:00Z,PT60M,2.2,-138,0.0,-2.7,43,732,170,213,534,198,5.3,70.5,0.0,927.8,287,0.8,77,0.18
2020-01-11T11:00:00Z,2020-01-11T10:00:00Z,PT60M,3.8,-151,0.0,-2.5,53,844,285,338,736,504,5.3,63.4,0.0,928.4,242,1.0,70,0.18
2020-01-11T12:00:00Z,2020-01-11T11:00:00Z,PT60M,5.1,-165,0.0,-2.1,57,893,361,419,860,486,5.5,59.7,0.0,928.5,225,1.7,66,0.18
2020-01-11T13:00:00Z,2020-01-11T12:00:00Z,PT60M,6.0,180,3.5,-1.7,88,802,342,430,841,436,5.6,57.8,0.0,927.8,226,2.0,65,0.18
2020-01-11T14:00:00Z,2020-01-11T13:00:00Z,PT60M,6.6,165,0.0,-1.5,57,893,360,417,857,488,5.6,56.1,0.0,927.0,227,2.0,66,0.18
2020-01-11T15:00:00Z,2020-01-11T14:00:00Z,PT60M,6.9,150,0.0,-1.2,52,844,283,335,732,499,5.6,56.0,0.0,926.2,226,2.0,70,0.18
2020-01-11T16:00:00Z,2020-01-11T15:00:00Z,PT60M,6.4,138,0.0,-0.6,42,731,167,209,527,190,5.8,60.7,0.0,925.9,223,1.8,77,0.18
2020-01-11T17:00:00Z,2020-01-11T16:00:00Z,PT60M,4.4,126,19.1,-0.6,32,186,25,57,135,27,6.1,70.2,0.0,926.1,218,1.7,85,0.18
2020-01-11T18:00:00Z,2020-01-11T17:00:00Z,PT60M,2.4,116,28.1,-1.2,0,0,0,0,0,0,6.5,77.1,0.0,926.5,213,1.6,95,0.18
2020-01-11T19:00:00Z,2020-01-11T18:00:00Z,PT60M,1.7,106,0.1,-1.5,0,0,0,0,0,0,6.8,79.3,0.0,926.7,208,1.6,105,0.18
2020-01-11T20:00:00Z,2020-01-11T19:00:00Z,PT60M,1.2,97,0.0,-1.6,0,0,0,0,0,0,6.9,81.5,0.0,926.8,218,1.4,116,0.18
2020-01-11T21:00:00Z,2020-01-11T20:00:00Z,PT60M,0.8,87,0.0,-1.7,0,0,0,0,0,0,7.0,83.5,0.0,927.1,239,1.1,127,0.18
2020-01-11T22:00:00Z,2020-01-11T21:00:00Z,PT60M,0.4,75,0.0,-1.8,0,0,0,0,0,0,7.1,84.7,0.0,927.1,267,0.8,138,0.18
2020-01-11T23:00:00Z,2020-01-11T22:00:00Z,PT60M,0.3,59,0.0,-2.0,0,0,0,0,0,0,7.1,84.7,0.0,926.8,312,0.6,148,0.18
2020-01-12T00:00:00Z,2020-01-11T23:00:00Z,PT60M,0.3,35,0.0,-2.2,0,0,0,0,0,0,6.8,83.5,0.0,926.8,327,0.4,156,0.18
2020-01-12T01:00:00Z,2020-01-12T00:00:00Z,PT60M,0.2,0,0.0,-2.4,0,0,0,0,0,0,6.6,82.4,0.0,926.8,314,0.2,159,0.17
2020-01-12T02:00:00Z,2020-01-12T01:00:00Z,PT60M,0.2,-36,0.0,-2.6,0,0,0,0,0,0,6.6,81.5,0.0,926.5,345,0.1,156,0.17
2020-01-12T03:00:00Z,2020-01-12T02:00:00Z,PT60M,0.2,-60,0.0,-2.8,0,0,0,0,0,0,6.6,80.5,0.0,926.4,88,0.1,147,0.17
2020-01-12T04:00:00Z,2020-01-12T03:00:00Z,PT60M,0.1,-75,0.0,-3.0,0,0,0,0,0,0,6.4,79.5,0.0,926.3,135,0.2,137,0.17
2020-01-12T05:00:00Z,2020-01-12T04:00:00Z,PT60M,-0.0,-87,0.0,-3.3,0,0,0,0,0,0,5.9,78.7,0.0,926.3,123,0.1,126,0.17
2020-01-12T06:00:00Z,2020-01-12T05:00:00Z,PT60M,-0.2,-97,0.0,-3.4,0,0,0,0,0,0,5.3,79.0,0.0,926.6,13,0.1,115,0.17
2020-01-12T07:00:00Z,2020-01-12T06:00:00Z,PT60M,-0.3,-107,0.0,-3.5,0,0,0,0,0,0,4.9,79.4,0.0,926.8,40,0.3,105,0.17
2020-01-12T08:00:00Z,2020-01-12T07:00:00Z,PT60M,-0.4,-116,7.8,-3.7,1,4,0,1,2,0,4.6,78.7,0.0,926.8,68,0.4,94,0.17
2020-01-12T09:00:00Z,2020-01-12T08:00:00Z,PT60M,0.6,-126,30.8,-3.0,34,75,7,40,67,33,4.4,76.6,0.0,926.9,76,0.3,85,0.17
2020-01-12T10:00:00Z,2020-01-12T09:00:00Z,PT60M,2.6,-138,46.9,-2.2,115,0,0,115,105,115,4.3,70.8,0.0,927.3,107,0.3,77,0.17
2020-01-12T11:00:00Z,2020-01-12T10:00:00Z,PT60M,4.2,-151,47.2,-2.0,182,0,0,182,168,182,4.2,63.8,0.0,927.6,126,0.4,70,0.17
2020-01-12T12:00:00Z,2020-01-12T11:00:00Z,PT60M,5.6,-165,44.9,-2.3,233,5,2,235,219,236,4.0,57.1,0.0,927.8,148,0.5,66,0.17
2020-01-12T13:00:00Z,2020-01-12T12:00:00Z,PT60M,6.7,180,40.1,-2.6,273,0,0,273,251,273,4.0,51.6,0.0,927.3,171,0.6,65,0.17
2020-01-12T14:00:00Z,2020-01-12T13:00:00Z,PT60M,7.3,165,51.1,-2.9,210,0,0,210,193,210,4.0,48.3,0.0,926.2,182,0.6,66,0.17
2020-01-12T15:00:00Z,2020-01-12T14:00:00Z,PT60M,7.6,150,57.0,-2.9,147,0,0,147,135,147,4.0,47.7,0.0,925.5,186,0.5,70,0.17
2020-01-12T16:00:00Z,2020-01-12T15:00:00Z,PT60M,6.6,138,56.1,-2.0,94,0,0,94,87,94,4.0,54.2,0.0,925.4,177,0.7,77,0.17
2020-01-12T17:00:00Z,2020-01-12T16:00:00Z,PT60M,4.0,126,53.5,-2.1,31,0,0,31,29,31,4.0,64.6,0.0,925.5,181,0.8,85,0.17
2020-01-12T18:00:00Z,2020-01-12T17:00:00Z,PT60M,1.9,116,48.2,-3.1,0,0,0,0,0,0,4.1,69.7,0.0,925.9,202,0.6,94,0.17
2020-01-12T19:00:00Z,2020-01-12T18:00:00Z,PT60M,1.2,106,42.5,-3.3,0,0,0,0,0,0,4.1,72.1,0.0,925.7,210,0.4,105,0.17
